docid,local_adv
SGP1006987,-0.580890337
SGP1007020,1.931034483
SGP1007033,-0.802528445
SGP1007113,-0.150329381
SGP1007121,-0.020725389
SGP1007168,1.5
SGP1007181,0.948529412
SGP1007190,-0.413961039
SGP1007192,-0.038377193
SGP1007194,0.576665544
SGP1007211,0.439642567
SGP1007217,0.413793103
SGP1007228,-0.161290323
SGP1007318,-0.558375635
SGP1007351,1.045560748
SGP1007354,0.050768203
SGP1007372,-0.750988142
SGP1007422,1.111111111
SGP1007434,0.000424107
SGP1007469,0.287388393
SGP1007473,0.014188971
SGP1007485,-2.797687861
SGP1007555,0.948795181
SGP1007600,-0.484456233
SGP1007607,-0.416296296
SGP1007686,0.41015625
SGP1007708,-1.507352941
SGP1007737,1.108695652
SGP1007742,0.781914894
SGP1007746,-0.376654527
SGP1007761,-0.634482759
SGP1007762,-0.8
SGP1007776,0.094537815
SGP1007783,1.090909091
SGP1007804,0.740740741
SGP1007864,-0.682926829
SGP1007895,-0.177857693
SGP1007908,-0.214876033
SGP1007916,0.024945175
SGP1007966,0.987046632
SGP1007981,-0.364583333
SGP1008075,0.024187141
SGP1008090,1.449392713
SGP1008105,0.337177679
SGP1008123,1.5
SGP1008142,-2.213754647
SGP1008168,-0.239279055
SGP1008189,-0.100362757
SGP1008203,-0.026283424
SGP1008219,1.77689243
SGP1008247,-1.203857791
SGP1008250,0.104581673
SGP1008251,-0.503159942
SGP1008275,-0.090364223
SGP1008283,-1.274074074
SGP1008300,-0.3125
SGP1008306,-0.984042553
SGP1008318,-0.658725341
SGP1008377,-0.748865356
SGP1008381,0.361425716
SGP1008386,-0.071585903
SGP1008410,0.186131387
SGP1008421,0.24
SGP1008437,0.537305469
SGP1008438,-0.236804901
SGP1008463,0.533458647
SGP1008486,1.33255814
SGP1008490,0.176470588
SGP1008494,0.333333333
SGP1008499,-0.586901306
SGP1008504,-0.943661972
SGP1008525,0.117318436
SGP1008527,0.52733564
SGP1008557,-0.014417219
SGP1008560,-1.414728682
SGP1008564,0.016001663
SGP1008565,-0.833333333
SGP1008582,-2.1
SGP1008584,-0.182926829
SGP1008586,0.353828793
SGP1008591,-0.023323615
SGP1008593,-0.418348624
SGP1008602,0.007009346
SGP1008620,1.212913144
SGP1008623,0.555182599
SGP1008625,0.74796748
SGP1008630,-0.888888889
SGP1008645,0.211479703
SGP1008654,-0.981134207
SGP1008657,0.4125
SGP1008668,0.975728155
SGP1008669,-1.286231884
SGP1008670,-1.153153153
SGP1008674,1.25
SGP1008677,0.462585034
SGP1008680,-0.49122807
SGP1008681,-0.366462011
SGP1008685,0.75
SGP1008686,0.076923077
SGP1008692,-0.716981132
SGP1008693,0.366285939
SGP1008699,-0.170454545
SGP1008707,1.333333333
SGP1008708,-0.144
SGP1008711,-0.552832244
SGP1008715,-0.506640106
SGP1008716,-1.777777778
SGP1008719,-0.935582822
SGP1008721,0.401785714
SWE1000106,-2
SWE1000125,0.190580865
SWE1000131,-0.876703255
SWE1000132,-0.552875696
SWE1000143,1.361842105
SWE1000150,0.308551992
SWE1000157,-0.170940171
SWE1000158,1.44
SWE1000172,-0.594626032
SWE1000181,-0.653061224
SWE1000197,0.355140187
SWE1000200,-0.863757792
SWE1000210,0.571428571
SWE1000212,-1.108108108
SWE1000216,0.734149055
SWE1000268,1.675577018
SWE1000315,-1.225004956
SWE1000352,-0.461967973
SWE1000355,0.686116284
SWE1000386,1.201700155
SWE1000393,-0.641975309
SWE1000410,-1.854579792
SWE1000449,0.136340952
SWE1000489,0.869128219
SWE1000523,1.028761062
SWE1000528,0.113780526
SWE1000531,1.26835443
SWE1000631,0.301075269
SWE1000634,1.049372385
SWE1000647,0.385300102
SWE1000679,-0.465951584
SWE1000716,0.066010423
SWE1000739,-0.42348285
SWE1000790,0.097482087
SWE1000808,1.035158347
SWE1000821,0.816482412
SWE1001369,-0.133781559
SWE1001372,-1.399328859
SWE1001377,-0.414320135
SWE1001392,0.464454976
SWE1001401,-1.199985622
SWE1001413,-1.000647249
SWE1001420,0.351027397
SWE1001427,0.1154465
SWE1001428,0.077969845
SWE1001438,0.883561644
SWE1001440,-0.572093023
SWE1001493,1.640983154
SWE1001498,0.36849711
SWE1001503,-2
SWE1001523,-0.79775152
SWE1001527,0.327044025
SWE1001532,2
SWE1001540,-1.98
SWE1001542,-0.843131091
SWE1001546,-0.235336195
SWE1001558,1.413202934
SWE1001602,-0.55033557
SWE1001608,1.52238806
SWE1001615,-0.702862668
SWE1001620,-1.633704735
SWE1001622,0.666666667
SWE1001640,0.92
SWE1001655,0.558139535
SWE1001664,0.710409131
SWE1001667,1.391238671
SWE1001669,0.266666667
SWE1001673,1.297297297
SWE1001679,-1.147310397
SWE1001688,-0.380952381
SWE1001696,-0.042352941
SWE1001699,-0.34598646
SWE1001702,-1
SWE1001705,0.243714561
SWE1001729,0
SWE1001755,-0.241935484
SWE1001780,1.375862069
SWE1001784,0.320610687
SWE1001787,0.24011713
SWE1001800,1.827338129
SWE1001817,0.265625
SWE1001830,-0.085539715
SWE1001843,-1.750798722
SWE1001873,-1.183259177
SWE1001877,-0.5
SWE1001882,-0.933333333
SWE1001905,0.395055571
SWE1001915,-1.372282609
SWE1001949,0.252659574
SWE1001977,1.059837728
SWE1002065,-1.591843921
SWE1002068,-0.572947431
SWE1002069,-1.463414634
SWE1002071,1.084289277
SWE1002074,0.165282342
SWE1002088,-1.928727182
SWE1002092,1.188303194
SWE1002139,-1.749578888
SWE1002149,-0.045801527
SWE1002166,0.580645161
SWE1002181,0.042857143
SWE1002182,0.443412103
SWE1002186,0.246575342
SWE1002189,-0.512820513
SWE1002192,0.80922722
SWE1002199,0.35366544
SWE1002209,-2.52E-16
SWE1002211,-1.872340426
SWE1002212,1.43753274
SWE1002232,-0.302158273
SWE1002381,-1.597227473
SWE1002383,0.058823529
SWE1002387,1.663551402
SWE1002413,-0.183478952
SWE1002416,0.435704324
SWE1002420,1.081339713
SWE1002425,-0.639074863
SWE1002426,-0.479151603
SWE1002431,1.428764121
SWE1002440,-1.235684399
SWE1002489,0.143453742
SWE1002509,0.092307692
SWE1002511,0.426086957
SWE1002524,-0.22450794
SWE1002525,0.637820513
SWE1002526,0.685714286
SWE1002529,0.89825836
SWE1002540,0.023924299
SWE1002542,2.154696133
SWE1002560,2.383248731
SWE1002625,0.720430108
SWE1002630,0.479863481
SWE1002640,1.685314685
SWE1002649,-0.819767442
SWE1002651,-0.054849153
SWE1002652,-0.973111595
SWE1002692,-0.107042254
SWE1002717,0.436149312
SWE1002731,1.333333333
SWE1002733,-1.034161491
SWE1002736,0.942835932
SWE1002751,1.067899842
SWE1002754,0.322543348
SWE1002775,1.416149068
SWE1002792,0.730506156
SWE1002797,-0.85034746
SWE1002829,0.5625
SWE1002839,-0.126259632
SWE1002840,0.527472527
SWE1002844,1.936363636
SWE1002858,-0.237762238
SWE1002863,-0.563411659
SWE1002874,-0.998182705
SWE1002905,0.124729381
SWE1002910,1.666666667
SWE1002911,-0.630681818
SWE1002918,-1.880219317
SWE1002922,1.4870317
SWE1002933,-0.537457084
SWE1002941,-0.161578015
SWE1002950,-1.305732484
SWE1002979,0.749196532
SWE1002983,0.631020769
SWE1002997,-0.316602317
SWE1003019,0.588412908
SWE1003023,0.4
SWE1003027,-0.461658319
SWE1003048,0.867559988
SWE1003049,1.641451269
SWE1003053,0
SWE1003236,-0.105405405
SWE1003242,1.366071429
SWE1003287,0.578372274
SWE1003294,-1.398481973
SWE1003311,-1.151581124
SWE1003315,0.101699946
SWE1003357,-1.122699387
SWE1003582,0.810810811
SWE1003585,-1.853658537
SWE1003593,0.053861009
SWE1003615,-1.978609626
SWE1003621,-1.575757576
SWE1003643,-0.386370385
SWE1003649,-0.563583815
SWE1003660,-1.01E-14
SWE1003661,-0.431657136
SWE1003662,1.275381633
SWE1003680,-0.730098096
SWE1003681,-0.584829277
SWE1003691,0
SWE1003692,0.902654867
SWE1003703,0.968382503
SWE1003719,-0.933333333
THA1000041,1.002832861
THA1000075,0.957746479
THA1000093,0.255520505
THA1000126,1.489058807
THA1000160,-0.453879941
THA1000181,0.760084926
THA1000210,-0.978723404
THA1000211,-0.008641505
THA1000231,0.381433299
THA1000233,-0.058278146
THA1000237,-0.085714286
THA1000244,1.395555556
THA1000364,-0.810126582
THA1000475,-1.058823529
THA1000495,1.240377213
THA1000564,0.6
THA1000621,1.489485981
THA1000668,-2.320754717
THA1000706,-0.665217391
THA1000715,1.333333333
THA1000723,1.493670886
THA1000737,0.169121962
THA1000741,-0.317015749
THA1000801,-1.943717277
THA1000808,-1.946808511
THA1000907,-1.881619205
THA1000952,0.461538462
THA1001015,-0.157894737
THA1001022,0.184008762
THA1001057,0.390532544
THA1001101,-0.288461538
THA1001110,0.724670864
THA1001163,-1.686006826
THA1001184,-0.244058501
THA1001195,-0.117279124
THA1001204,-0.386521308
THA1001206,-1.578947368
THA1001228,2
THA1001321,-0.096385542
THA1001364,-1.048755187
THA1001373,-0.157939941
THA1001542,-2
THA1001546,-1.340746055
THA1001624,-0.158379374
THA1001631,-0.061691542
THA1001643,-0.181818182
THA1001654,-0.313253012
THA1001660,0.264705882
THA1001687,-1.117923226
THA1001712,-0.806584362
THA1001796,-1.190412783
THA1001806,0.958822608
THA1001825,0.599774521
THA1001829,-0.25862069
THA1001833,0.49969752
THA1001903,0.094446284
THA1001918,-0.476286174
THA1001957,1.094262295
THA1001966,-2.051736371
THA1002080,0.015115657
THA1002088,0.054264072
THA1002113,0.200581395
THA1002116,0.504937459
THA1002176,0.788210282
THA1002177,-0.928692289
THA1002193,-1.047619048
THA1002200,1.195809831
THA1002211,0.79943899
THA1002212,-0.214285714
THA1002249,1.114285714
THA1002262,-0.075470507
THA1002299,-1.315384615
THA1002314,-0.972527473
THA1002334,-0.28926601
THA1002339,-0.335806697
THA1002350,0.472792608
THA1002366,-0.266129032
THA1002376,-0.339622642
THA1002434,-0.599170124
THA1002452,0.619349266
THA1002464,-0.022102861
THA1002467,-0.161602521
THA1002515,1.803811309
THA1002523,-1.440467561
THA1002556,-0.903374233
THA1002614,-0.027540841
THA1002622,-0.072533781
THA1002636,-0.290794883
THA1002688,0.835153521
THA1002689,-0.114421931
THA1002717,1.478391357
THA1002724,-1.672131148
THA1002754,-0.768918233
THA1002756,1.006542056
THA1002758,-0.581632653
THA1002759,1.885480573
THA1002791,0.018683023
THA1002822,-0.228769497
THA1002840,-0.055574558
THA1002864,0.796092796
THA1002871,-0.051724138
THA1002875,1.43594306
THA1002876,0.175438596
THA1002950,-0.185279488
THA1002956,-0.857476636
THA1002966,0.426858513
THA1002970,-1.099621303
THA1003046,-1.209094962
THA1003047,0.649243028
THA1003097,-2.086046512
THA1003099,0.040704194
THA1003133,0.597480504
THA1003158,-0.890413432
THA1003159,-1.188806888
THA1003167,-0.254130817
THA1003197,1.433389545
THA1003211,-0.075734158
THA1003215,0.640711902
THA1003227,0.31529735
THA1003245,-0.690557554
THA1003275,1.510358861
THA1003278,-1.50617284
THA1003279,0.046035806
THA1003291,-0.203448276
THA1003294,0.34791889
THA1003304,1.182179793
THA1003313,0.158905098
THA1003361,-0.486772487
THA1003365,-0.603896104
THA1003370,-0.519512195
THA1003400,0
THA1003451,1.101982667
THA1003473,-0.109352721
THA1003477,-0.345148779
THA1003489,0.976606539
THA1003530,-0.251796193
THA1003652,-0.029399301
THA1003654,0.258082614
THA1003669,-0.873218903
THA1003708,0.652840909
THA1003717,1.367823265
THA1003730,-1.5
THA1003745,1.520863309
THA1003749,0.177762983
THA1003750,0.673218673
THA1003751,2.361878453
THA1003772,-0.637254902
THA1003780,1.422446406
THA1003782,-0.658640227
THA1003800,1.362464183
THA1003815,0.161808058
THA1003835,0.068170426
THA1003852,1.236965812
THA1003857,1.086356885
THA1003859,1.408300395
THA1003870,0.016227912
THA1003898,-0.280463576
THA1003899,0.540406321
THA1003912,-0.704558372
THA1003938,-0.599392072
THA1003957,0.516218151
THA1003959,-1.368744983
THA1003972,-0.43902439
THA1004001,0.010994764
THA1004015,1.040229631
THA1004027,1.033783784
THA1004097,-0.016962049
THA1004108,0.123417951
THA1004135,1.557055609
THA1004137,1.116177805
THA1004153,-0.897887324
THA1004162,0.451746529
THA1004181,-0.632938644
THA1004184,0.144180225
THA1004195,0.589535215
THA1004197,-0.258438287
THA1004200,-0.767010309
THA1004206,-1.030888031
THA1004211,0.203109235
THA1004235,-0.162214563
THA1004237,0.302464826
THA1004242,0.151219512
THA1004272,-0.814220183
THA1004295,-0.721970803
THA1004298,0.35041816
THA1004312,-1.070259209
THA1004315,0.240935673
THA1004322,1.584473808
THA1004324,0.861698183
THA1004338,-0.277638819
THA1004357,-0.744609164
THA1004382,-0.50273224
THA1004390,0.418601294
THA1004467,0.686413043
THA1004472,0.445626204
THA1004514,-0.265377669
THA1004521,-0.005344573
THA1004537,-0.177537777
THA1004539,0.174677172
THA1004567,1.481643357
THA1004568,0.362197393
THA1004594,-0.335970785
THA1004606,-0.125560538
THA1004612,-0.048130081
THA1004615,-0.14084507
THA1004616,0.894878706
THA1004618,-1.578947368
THA1004632,-0.241134752
THA1004650,-0.142885454
THA1004655,1.188205341
THA1004659,1.416068778
THA1004687,-0.868794326
THA1004693,1.438080781
THA1004707,-2.344609461
THA1004711,0.492731195
THA1004719,1.015384615
THA1004760,0.144578313
THA1004785,-0.256077796
THA1004798,-1.081267218
THA1004835,0.030723991
THA1004883,0.057615954
THA1004896,-0.00571744
THA1004925,-0.245409015
THA1004974,-0.062230278
THA1004980,-1.256756757
THA1004988,0.009463722
THA1005021,-1.689682751
THA1005063,1.5
THA1005132,0.206792453
THA1005196,0.319241631
THA1005199,-0.283013098
THA1005203,-0.571428571
THA1005212,-0.361623616
THA1005230,-0.135646251
THA1005233,-0.62767033
THA1005239,0.195938215
THA1005244,0.568248493
THA1005267,-1.900081194
THA1005270,-0.628838772
THA1005276,-0.194387406
THA1005285,-0.261105276
THA1005288,0.363686789
THA1005301,-2.344536305
THA1005303,-0.527222198
THA1005306,-0.902974504
THA1005311,0.74987715
THA1005322,-1.86247495
THA1005329,0.772569089
TUR1000003,0.15
TUR1000025,0.3125
TUR1000111,1.446808511
TUR1000142,0.8
TUR1000144,0.353365385
TUR1000147,-0.25
TUR1000157,-0.357142857
TUR1000164,0.4
TUR1000276,0.769230769
TUR1000287,-0.675675676
TUR1000304,-1.2
TUR1000306,-0.2
TUR1000458,1
TUR1000551,0.520833333
TUR1000559,1.313486927
TUR1000571,-1.516393443
TUR1000577,-0.757318741
TUR1000602,-1.111739745
TUR1000747,0.351365276
TUR1000750,-0.808582449
TUR1000776,0.285993167
TUR1000819,0.794543905
TUR1000836,-0.078290951
TUR1000857,-0.130971993
TUR1000882,-0.934673367
TUR1000916,0.710607621
TUR1000919,0.284237726
TUR1000932,0.188909774
TUR1000966,0.651445967
TUR1001072,1.034287867
TUR1001112,3.266055046
TUR1001114,1.990543735
TUR1001120,0.466115702
TWN1000363,-0.564748368
TWN1000563,0.973917752
TWN1000580,0.0089925
TWN1000614,-0.368946506
TWN1000690,0.910216718
TWN1000728,0.651001466
USA1002262,1.636363636
USA1003098,1.20112782
USA1004476,-0.536471272
USA1011589,-0.2203872
USA1011922,-0.792943361
USA1027177,-0.71034965
USA1031661,-1.794120752
USA1041299,0.905673658
USA1044503,-0.293577254
USA1046132,-0.123710889
USA1049321,0.144084934
ZAF1000222,0.454352442
ZAF1000360,-0.42519685
ZAF1000399,0.77638191
ZAF1000405,0.975683891
ZAF1000438,0.481481481
ZAF1000511,-1.159010601
ZAF1000518,0.1875
ZAF1000522,-0.909090909
ZAF1000535,-0.768472906
ZAF1000552,-0.33984375
ZAF1000703,-0.039735099
ZAF1000758,1.62244898
ZAF1000786,-1.071120069
ZAF1000860,0.028301887
ZAF1000872,0.834266293
ZAF1000877,1.040730337
ZAF1001006,0.283018868
ZAF1001062,0.125581395
ZAF1001071,2.186170213
ZAF1001177,-0.048387097
ZAF1001206,-0.109090909
ZAF1001331,-0.707692308
ZAF1001390,-0.107859532
ZAF1001394,0.240506329
ZAF1001404,1.269295516
ZAF1001435,-2
ZAF1001503,0.172413793
ZAF1001519,-0.835227273
ZAF1001563,-0.967741935
ZAF1001573,0.040194884
ZAF1001583,-1.112736856
ZAF1001637,-0.855305466
ZAF1001689,0.857142857
ZAF1001706,-0.8
ZAF1001749,1.010309278
ZAF1001819,-1.144847916
ZAF1001825,0.015453436
ZAF1001830,-1.277108434
ZAF1001832,1.288888889
ZAF1001850,-1.326659479
ZAF1001870,1.053277945
ZAF1001882,0.481397115
ZAF1001918,1.888888889
ZAF1001933,-0.905405405
ZAF1001934,-0.454647256
ZAF1001956,-1.927835052
ZAF1001997,-1.263157895
ZAF1002013,-0.678111588
ZAF1002134,-1.744680851
ZAF1002145,1.344665165
ZAF1002163,-1.720930233
ZAF1002185,-1.174732276
ZAF1002226,0.493150685
ZAF1002240,-0.056737589
ZAF1002307,-0.436548223
ZAF1002400,0.947368421
ZAF1002474,-0.518029342
ZAF1002506,0.54676259
ZAF1002517,-0.595850941
ZAF1002521,-0.661448141
ZAF1002565,0.215127701
ZAF1002623,0.508605852
ZAF1002696,-0.719008264
ZAF1002721,0.545454545
ZAF1002792,-1.340026333
ZAF1002803,-0.298521017
ZAF1002873,-0.191489362
ZAF1002899,-0.146853147
ZAF1002903,1.659752971
ZAF1002950,-1.821656051
ZAF1002988,-0.043003445
ZAF1002993,1
ZAF1002999,1.2
ZAF1003012,-0.040362679
ZAF1003076,0.070779601
ZAF1003106,1.974210187
ZAF1003129,-0.381697136
ZAF1003174,-0.155127082
ZAF1003188,0.621417798
ZAF1003205,1.850627138
ZAF1003264,0.238095238
ZAF1003320,1.5
ZAF1003323,0
ZAF1003354,0.317460317
ZAF1003363,-1.111111111
ZAF1003376,-0.718809615
ZAF1003383,0.057389444
ZAF1003390,-1.5
ZAF1003393,1.485714286
ZAF1003412,-1.428918591
ZAF1003436,-1.25
ZAF1003441,1.333333333
ZAF1003448,-0.252808989
ZAF1003457,-1.955927052
ZAF1003460,0.47284345
ZAF1003482,0.964102564
ZAF1003487,-0.047619048
ZAF1003491,0.070175439
ZAF1003494,1.28
ZAF1003495,-0.415800416
ZAF1003503,0.181818182
ZAF1003509,0.452830189
ZAF1003516,0.428571429
ZAF1003523,-0.666842036
ZAF1003537,-1.275415896
ZAF1003546,-1.071428571
ZAF1003547,-0.766765915
ZAF1003567,-0.926713948
